transaction_id,data,valor,hora,categoria,categoria_cod,qtd_transacoes_24h,is_fraud
TXN_OUT_000757,2025-10,1544.2909946732213,8,supermercado,10,5,0
TXN_OUT_000758,2025-10,286.8232874367193,13,lazer,6,5,0
TXN_OUT_000759,2025-10,376.25472370223633,21,eletronicos,7,1,0
TXN_OUT_000760,2025-10,1173.0351473483536,18,eletronicos,7,4,0
TXN_OUT_000761,2025-10,54.981537427074734,16,transporte,3,1,0
TXN_OUT_000762,2025-10,170.84339564665717,9,alimentacao,1,1,0
TXN_OUT_000763,2025-10,232.78399874546224,20,eletronicos,7,1,0
TXN_OUT_000764,2025-10,2747.2967237129415,0,eletronicos,7,10,1
TXN_OUT_000765,2025-10,554.1253186746683,13,lazer,6,4,0
TXN_OUT_000766,2025-10,4713.09614320358,0,joias,11,10,1
TXN_OUT_000767,2025-10,580.814027105188,19,assinatura,9,2,0
TXN_OUT_000768,2025-10,263.5168911007572,17,alimentacao,1,2,0
TXN_OUT_000769,2025-10,672.6669228338874,23,assinatura,9,1,0
TXN_OUT_000770,2025-10,274.6974695586975,13,transporte,3,3,0
TXN_OUT_000771,2025-10,270.67619014226665,19,livros,8,1,0
TXN_OUT_000772,2025-10,329.31304273423217,15,vestuario,4,2,0
TXN_OUT_000773,2025-10,457.4093409624497,22,eletronicos,7,2,0
TXN_OUT_000774,2025-10,199.95363696575825,13,farmacia,2,1,0
TXN_OUT_000775,2025-10,109.75169392197365,16,farmacia,2,3,0
TXN_OUT_000776,2025-10,3923.272300450362,2,joias,11,14,1
TXN_OUT_000777,2025-10,536.6568756695151,21,assinatura,9,3,0
TXN_OUT_000778,2025-10,158.0694303508486,11,alimentacao,1,5,0
TXN_OUT_000779,2025-10,41.85603725949931,9,transporte,3,1,0
TXN_OUT_000780,2025-10,192.25072376997014,15,vestuario,4,4,0
TXN_OUT_000781,2025-10,81.20978218544055,10,farmacia,2,1,0
TXN_OUT_000782,2025-10,102.09705855317064,13,transporte,3,1,0
TXN_OUT_000783,2025-10,348.5473585949425,12,restaurante,5,2,0
TXN_OUT_000784,2025-10,85.14163335859077,9,alimentacao,1,2,0
TXN_OUT_000785,2025-10,136.4422532907979,20,assinatura,9,3,0
TXN_OUT_000786,2025-10,362.5393702438128,15,transporte,3,2,0
TXN_OUT_000787,2025-10,256.3696267510455,18,restaurante,5,3,0
TXN_OUT_000788,2025-10,266.70795407233265,22,eletronicos,7,1,0
TXN_OUT_000789,2025-10,583.0142911150073,12,lazer,6,1,0
TXN_OUT_000790,2025-10,355.2610388261322,20,eletronicos,7,2,0
TXN_OUT_000791,2025-10,4253.190216647621,4,eletronicos,7,21,1
TXN_OUT_000792,2025-10,419.4484854302714,19,vestuario,4,1,0
TXN_OUT_000793,2025-10,286.2156915891948,16,restaurante,5,4,0
TXN_OUT_000794,2025-10,103.80575274558595,10,alimentacao,1,4,0
TXN_OUT_000795,2025-10,174.5713360478385,18,restaurante,5,5,0
TXN_OUT_000796,2025-10,45.478036049469196,8,transporte,3,1,0
TXN_OUT_000797,2025-10,165.91965757032332,21,livros,8,2,0
TXN_OUT_000798,2025-10,525.2193031642684,21,eletronicos,7,1,0
TXN_OUT_000799,2025-10,104.65753409835564,8,transporte,3,3,0
TXN_OUT_000800,2025-10,552.5577186484982,15,restaurante,5,3,0
TXN_OUT_000801,2025-10,390.68358183623604,16,vestuario,4,4,0
TXN_OUT_000802,2025-10,128.8215567433381,12,farmacia,2,2,0
TXN_OUT_000803,2025-10,145.43485250255188,16,alimentacao,1,1,0
TXN_OUT_000804,2025-10,2649.272981747343,22,viagem,12,14,1
TXN_OUT_000805,2025-10,540.0655212093935,17,restaurante,5,4,0
TXN_OUT_000806,2025-10,167.4104275181931,13,transporte,3,2,0
TXN_OUT_000807,2025-10,901.1771501611593,1,vestuario,4,2,0
TXN_OUT_000808,2025-10,463.8074334797087,12,lazer,6,1,0
TXN_OUT_000809,2025-10,341.6337321612626,20,vestuario,4,2,0
TXN_OUT_000810,2025-10,572.923484125761,22,supermercado,10,2,0
TXN_OUT_000811,2025-10,79.26567260288513,17,transporte,3,2,0
TXN_OUT_000812,2025-10,283.5682188756224,21,assinatura,9,2,0
TXN_OUT_000813,2025-10,57.542695021778535,14,farmacia,2,3,0
TXN_OUT_000814,2025-10,3780.5540803387394,22,joias,11,14,1
TXN_OUT_000815,2025-10,199.08598652653842,21,assinatura,9,2,0
TXN_OUT_000816,2025-10,1152.5796365443377,10,vestuario,4,6,0
TXN_OUT_000817,2025-10,616.6048387127722,10,supermercado,10,7,0
TXN_OUT_000818,2025-10,66.3951054858588,23,eletronicos,7,1,0
TXN_OUT_000819,2025-10,469.1384952412947,19,eletronicos,7,3,0
TXN_OUT_000820,2025-10,6531.466377678885,4,eletronicos,7,12,1
TXN_OUT_000821,2025-10,340.7690334866017,18,lazer,6,3,0
TXN_OUT_000822,2025-10,1066.0591912453508,9,vestuario,4,6,0
TXN_OUT_000823,2025-10,537.4779741976133,18,vestuario,4,4,0
TXN_OUT_000824,2025-10,418.7272144533368,15,lazer,6,2,0
TXN_OUT_000825,2025-10,40.27453696126238,9,alimentacao,1,2,0
TXN_OUT_000826,2025-10,923.4492913535054,7,eletronicos,7,7,0
TXN_OUT_000827,2025-10,268.0896219193163,19,eletronicos,7,3,0
TXN_OUT_000828,2025-10,25.33665743570094,13,farmacia,2,1,0
TXN_OUT_000829,2025-10,346.3412083131668,20,vestuario,4,3,0
TXN_OUT_000830,2025-10,573.8368786678674,20,livros,8,1,0
TXN_OUT_000831,2025-10,190.26505965902223,12,alimentacao,1,1,0
TXN_OUT_000832,2025-10,555.6864399423827,16,vestuario,4,4,0
TXN_OUT_000833,2025-10,168.16220255337407,13,transporte,3,4,0
TXN_OUT_000834,2025-10,211.98885255338865,21,vestuario,4,1,0
TXN_OUT_000835,2025-10,138.10971987385219,14,lazer,6,2,0
TXN_OUT_000836,2025-10,193.5935968114238,14,alimentacao,1,3,0
TXN_OUT_000837,2025-10,461.9843305388562,23,eletronicos,7,3,0
TXN_OUT_000838,2025-10,71.36872779197147,10,transporte,3,2,0
TXN_OUT_000839,2025-10,129.45059305412536,19,lazer,6,2,0
TXN_OUT_000840,2025-10,224.1610234968692,21,vestuario,4,4,0
TXN_OUT_000841,2025-10,150.8040076997114,16,restaurante,5,2,0
TXN_OUT_000842,2025-10,3000.0,2,joias,11,15,1
TXN_OUT_000843,2025-10,303.00323898704664,21,restaurante,5,1,0
TXN_OUT_000844,2025-10,242.1393514040388,17,restaurante,5,1,0
TXN_OUT_000845,2025-10,312.7438383484517,21,restaurante,5,4,0
TXN_OUT_000846,2025-10,100.97857797855497,12,transporte,3,1,0
TXN_OUT_000847,2025-10,741.9589955106828,23,eletronicos,7,7,0
TXN_OUT_000848,2025-10,828.8826639142753,23,livros,8,1,0
TXN_OUT_000849,2025-10,287.2291287759577,15,transporte,3,1,0
TXN_OUT_000850,2025-10,365.7369952004821,21,lazer,6,2,0
TXN_OUT_000851,2025-10,231.01392902482905,19,lazer,6,2,0
TXN_OUT_000852,2025-10,384.9976476523557,16,restaurante,5,3,0
TXN_OUT_000853,2025-10,713.3416221609272,16,lazer,6,5,0
TXN_OUT_000854,2025-10,72.52166274640828,11,alimentacao,1,1,0
TXN_OUT_000855,2025-10,295.79379412843844,23,livros,8,2,0
TXN_OUT_000856,2025-10,1365.890733287153,16,supermercado,10,6,0
TXN_OUT_000857,2025-10,208.98574382850526,11,farmacia,2,1,0
TXN_OUT_000858,2025-10,89.03602744217028,10,alimentacao,1,1,0
TXN_OUT_000859,2025-10,1421.4531617597422,12,supermercado,10,6,0
TXN_OUT_000860,2025-10,258.13196372460555,14,lazer,6,6,0
TXN_OUT_000861,2025-10,109.11156026164417,14,alimentacao,1,1,0
TXN_OUT_000862,2025-10,325.3245311867056,9,farmacia,2,3,0
TXN_OUT_000863,2025-10,277.88531077393895,17,lazer,6,2,0
TXN_OUT_000864,2025-10,238.21324914576968,22,livros,8,3,0
TXN_OUT_000865,2025-10,172.80416993764663,16,alimentacao,1,3,0
TXN_OUT_000866,2025-10,41.747794952851535,12,farmacia,2,2,0
TXN_OUT_000867,2025-10,3989.7871847248684,2,joias,11,18,1
TXN_OUT_000868,2025-10,119.26144194690798,15,alimentacao,1,1,0
TXN_OUT_000869,2025-10,3309.293886049393,5,joias,11,13,1
TXN_OUT_000870,2025-10,203.08877739195256,17,lazer,6,1,0
TXN_OUT_000871,2025-10,332.10173124036277,23,eletronicos,7,3,0
TXN_OUT_000872,2025-10,3000.0,0,joias,11,18,1
TXN_OUT_000873,2025-10,412.24747623956983,19,eletronicos,7,1,0
TXN_OUT_000874,2025-10,155.14390238661272,8,transporte,3,4,0
TXN_OUT_000875,2025-10,110.25475885641576,14,alimentacao,1,3,0
TXN_OUT_000876,2025-10,98.38969130781166,12,alimentacao,1,3,0
TXN_OUT_000877,2025-10,166.9636570596239,9,transporte,3,3,0
TXN_OUT_000878,2025-10,157.71016022789465,17,transporte,3,2,0
TXN_OUT_000879,2025-10,213.64156519219281,20,livros,8,1,0
TXN_OUT_000880,2025-10,1028.7431641433318,11,eletronicos,7,3,0
TXN_OUT_000881,2025-10,269.405221622914,22,livros,8,2,0
TXN_OUT_000882,2025-10,500.0,16,eletronicos,7,8,0
TXN_OUT_000883,2025-10,407.5882398075503,13,lazer,6,5,0
TXN_OUT_000884,2025-10,405.6899331746715,21,lazer,6,3,0
TXN_OUT_000885,2025-10,3805.225256942833,4,joias,11,22,1
TXN_OUT_000886,2025-10,187.2928322434512,20,restaurante,5,4,0
TXN_OUT_000887,2025-10,202.91921206012148,23,eletronicos,7,1,0
TXN_OUT_000888,2025-10,298.7341161202584,16,lazer,6,3,0
TXN_OUT_000889,2025-10,115.14915119612807,8,transporte,3,4,0
TXN_OUT_000890,2025-10,380.180816161128,21,assinatura,9,2,0
TXN_OUT_000891,2025-10,584.4789554748698,22,assinatura,9,4,0
TXN_OUT_000892,2025-10,108.60373434630459,17,vestuario,4,2,0
TXN_OUT_000893,2025-10,141.2559038193059,8,transporte,3,2,0
TXN_OUT_000894,2025-10,191.6809671699871,21,lazer,6,3,0
TXN_OUT_000895,2025-10,171.3590261596803,19,assinatura,9,3,0
TXN_OUT_000896,2025-10,100.0,17,lazer,6,6,0
TXN_OUT_000897,2025-10,243.04609880365462,19,eletronicos,7,1,0
TXN_OUT_000898,2025-10,29.90597305213382,12,farmacia,2,2,0
TXN_OUT_000899,2025-10,57.594035899011075,16,alimentacao,1,2,0
TXN_OUT_000900,2025-10,215.83368178985936,15,restaurante,5,2,0
TXN_OUT_000901,2025-10,233.00713455898466,23,livros,8,5,0
TXN_OUT_000902,2025-10,1344.7538434615901,14,supermercado,10,7,1
TXN_OUT_000903,2025-10,121.51142914498519,17,transporte,3,3,0
TXN_OUT_000904,2025-10,246.13574743243262,9,farmacia,2,2,0
TXN_OUT_000905,2025-10,4087.957638253287,5,joias,11,19,1
TXN_OUT_000906,2025-10,1629.7610375514607,13,vestuario,4,10,1
TXN_OUT_000907,2025-10,51.287868644852175,15,farmacia,2,4,0
TXN_OUT_000908,2025-10,181.68641787669648,21,lazer,6,4,0
TXN_OUT_000909,2025-10,144.3186487484699,20,restaurante,5,4,0
TXN_OUT_000910,2025-10,388.28816648149285,21,lazer,6,3,0
TXN_OUT_000911,2025-10,3340.09119230309,2,eletronicos,7,11,1
TXN_OUT_000912,2025-10,733.0656536650858,22,eletronicos,7,4,0
TXN_OUT_000913,2025-10,341.33346670723614,21,livros,8,4,0
TXN_OUT_000914,2025-10,105.50487829631676,9,alimentacao,1,4,0
TXN_OUT_000915,2025-10,332.08872502505744,15,vestuario,4,1,0
TXN_OUT_000916,2025-10,85.96913581694761,16,transporte,3,1,0
TXN_OUT_000917,2025-10,50.0,22,eletronicos,7,6,0
TXN_OUT_000918,2025-10,687.1041535895154,10,eletronicos,7,5,0
TXN_OUT_000919,2025-10,6024.169566323151,1,eletronicos,7,14,1
TXN_OUT_000920,2025-10,500.0,23,vestuario,4,4,0
TXN_OUT_000921,2025-10,466.48258316195853,20,eletronicos,7,1,0
TXN_OUT_000922,2025-10,628.9826084324492,12,restaurante,5,4,0
TXN_OUT_000923,2025-10,768.6722800237102,21,restaurante,5,3,0
TXN_OUT_000924,2025-10,135.5647405552926,12,farmacia,2,1,0
TXN_OUT_000925,2025-10,800.0,10,eletronicos,7,11,1
TXN_OUT_000926,2025-10,61.96081477597258,13,transporte,3,1,0
TXN_OUT_000927,2025-10,292.5306797139889,14,lazer,6,1,0
TXN_OUT_000928,2025-10,108.30752161531974,21,vestuario,4,4,0
TXN_OUT_000929,2025-10,1930.9140248901485,16,eletronicos,7,10,1
TXN_OUT_000930,2025-10,335.9416043015493,19,eletronicos,7,1,0
TXN_OUT_000931,2025-10,662.6255153328444,11,supermercado,10,11,0
TXN_OUT_000932,2025-10,556.9159306712705,23,eletronicos,7,1,0
TXN_OUT_000933,2025-10,6394.293266839697,1,eletronicos,7,12,1
TXN_OUT_000934,2025-10,210.28875336169776,11,farmacia,2,1,0
TXN_OUT_000935,2025-10,69.97861078346484,13,farmacia,2,3,0
TXN_OUT_000936,2025-10,80.58452992709265,10,transporte,3,1,0
TXN_OUT_000937,2025-10,550.5871577004172,19,assinatura,9,1,0
TXN_OUT_000938,2025-10,10.0,16,alimentacao,1,1,0
TXN_OUT_000939,2025-10,113.26959511481377,20,restaurante,5,4,0
TXN_OUT_000940,2025-10,907.5940659400219,8,eletronicos,7,4,0
TXN_OUT_000941,2025-10,463.1704526014432,19,livros,8,3,0
TXN_OUT_000942,2025-10,292.9559582881519,12,restaurante,5,1,0
TXN_OUT_000943,2025-10,263.37641775078976,21,lazer,6,1,0
TXN_OUT_000944,2025-10,407.8955781628132,21,restaurante,5,1,0
TXN_OUT_000945,2025-10,3008.944014413741,0,joias,11,11,1
TXN_OUT_000946,2025-10,971.7609198510261,10,vestuario,4,7,1
TXN_OUT_000947,2025-10,7003.412312289195,2,joias,11,13,1
TXN_OUT_000948,2025-10,262.14019469191726,14,restaurante,5,1,0
TXN_OUT_000949,2025-10,1313.9699477083732,18,eletronicos,7,10,1
TXN_OUT_000950,2025-10,622.7156446014594,12,lazer,6,4,0
TXN_OUT_000951,2025-10,10.633373444430813,11,farmacia,2,4,0
TXN_OUT_000952,2025-10,356.04134207004563,23,assinatura,9,1,0
TXN_OUT_000953,2025-10,131.59182382532163,10,farmacia,2,3,0
TXN_OUT_000954,2025-10,697.9367123191256,14,eletronicos,7,5,0
TXN_OUT_000955,2025-10,103.74195578121511,22,assinatura,9,2,0
TXN_OUT_000956,2025-10,1386.586322098984,3,vestuario,4,5,0
TXN_OUT_000957,2025-10,31.498361286123473,11,alimentacao,1,1,0
TXN_OUT_000958,2025-10,261.9106120490117,8,transporte,3,1,0
TXN_OUT_000959,2025-10,1106.707432840244,19,supermercado,10,5,1
TXN_OUT_000960,2025-10,59.105374272117565,9,alimentacao,1,1,0
TXN_OUT_000961,2025-10,214.54053252923313,13,restaurante,5,7,0
TXN_OUT_000962,2025-10,215.98736551536828,16,vestuario,4,4,0
TXN_OUT_000963,2025-10,43.43554773137948,15,transporte,3,3,0
TXN_OUT_000964,2025-10,347.0282989976105,20,assinatura,9,2,0
TXN_OUT_000965,2025-10,516.5084983735989,12,eletronicos,7,9,0
TXN_OUT_000966,2025-10,198.42764687252534,20,vestuario,4,4,0
TXN_OUT_000967,2025-10,179.45754158776495,13,restaurante,5,2,0
TXN_OUT_000968,2025-10,93.2544206538011,14,alimentacao,1,2,0
TXN_OUT_000969,2025-10,328.1928450779138,21,lazer,6,3,0
TXN_OUT_000970,2025-10,320.339983458008,19,vestuario,4,4,0
TXN_OUT_000971,2025-10,778.1344609644901,0,vestuario,4,5,0
TXN_OUT_000972,2025-10,162.4187573009534,11,transporte,3,6,0
TXN_OUT_000973,2025-10,418.9734393134004,18,vestuario,4,1,0
TXN_OUT_000974,2025-10,6720.554096006865,1,joias,11,10,1
TXN_OUT_000975,2025-10,116.00794020148307,12,farmacia,2,1,0
TXN_OUT_000976,2025-10,60.132206417790755,14,farmacia,2,2,0
TXN_OUT_000977,2025-10,753.4513144080614,21,eletronicos,7,3,0
TXN_OUT_000978,2025-10,4458.9895145058435,1,joias,11,10,1
TXN_OUT_000979,2025-10,480.72267428361005,21,assinatura,9,2,0
TXN_OUT_000980,2025-10,10.0,9,farmacia,2,2,0
TXN_OUT_000981,2025-10,103.57167830381131,13,transporte,3,1,0
TXN_OUT_000982,2025-10,541.2413395244105,7,vestuario,4,5,0
TXN_OUT_000983,2025-10,276.8868157955419,16,alimentacao,1,1,0
TXN_OUT_000984,2025-10,128.87695565012103,14,alimentacao,1,4,0
TXN_OUT_000985,2025-10,625.5137047218627,13,lazer,6,2,0
TXN_OUT_000986,2025-10,291.1557872871209,16,lazer,6,2,0
TXN_OUT_000987,2025-10,760.3309093253705,2,vestuario,4,6,0
TXN_OUT_000988,2025-10,576.0740201792968,20,vestuario,4,1,0
TXN_OUT_000989,2025-10,134.2125958569661,15,transporte,3,4,0
TXN_OUT_000990,2025-10,70.80681250905224,9,transporte,3,5,0
TXN_OUT_000991,2025-10,664.8643589747957,20,eletronicos,7,6,0
TXN_OUT_000992,2025-10,44.88710635453783,17,farmacia,2,2,0
TXN_OUT_000993,2025-10,358.00227579095775,22,eletronicos,7,5,0
TXN_OUT_000994,2025-10,2070.464359477329,12,supermercado,10,10,1
TXN_OUT_000995,2025-10,113.87013446142423,9,farmacia,2,2,0
TXN_OUT_000996,2025-10,3450.577774814009,1,joias,11,14,1
TXN_OUT_000997,2025-10,100.0,19,lazer,6,2,0
TXN_OUT_000998,2025-10,331.76044767131623,15,restaurante,5,3,0
TXN_OUT_000999,2025-10,45.35688625265763,16,farmacia,2,3,0
TXN_OUT_001000,2025-10,165.45073314902908,17,farmacia,2,1,0
TXN_OUT_001001,2025-10,252.27431626222713,14,transporte,3,2,0
TXN_OUT_001002,2025-10,100.0,14,lazer,6,1,0
TXN_OUT_001003,2025-10,654.88963013112,14,vestuario,4,2,0
TXN_OUT_001004,2025-10,451.2174496631401,9,alimentacao,1,3,0
TXN_OUT_001005,2025-10,98.03362165943157,16,farmacia,2,2,0
TXN_OUT_001006,2025-10,1375.8264794558545,6,eletronicos,7,3,0
TXN_OUT_001007,2025-10,149.99121151995087,20,lazer,6,2,0
TXN_OUT_001008,2025-10,633.2593608703493,17,eletronicos,7,3,0
TXN_OUT_001009,2025-10,423.82627805424653,18,restaurante,5,2,0
TXN_OUT_001010,2025-10,82.93813765990804,11,farmacia,2,6,0
TXN_OUT_001011,2025-10,308.6705583259877,20,livros,8,1,0
TXN_OUT_001012,2025-10,355.3181854849377,19,assinatura,9,3,0
TXN_OUT_001013,2025-10,207.31881345359443,14,transporte,3,2,0
TXN_OUT_001014,2025-10,88.41950684008071,16,transporte,3,1,0
TXN_OUT_001015,2025-10,172.00237385785334,11,alimentacao,1,3,0
TXN_OUT_001016,2025-10,10.0,13,farmacia,2,1,0
TXN_OUT_001017,2025-10,321.19683623011605,20,livros,8,1,0
TXN_OUT_001018,2025-10,158.50396071287582,9,transporte,3,2,0
TXN_OUT_001019,2025-10,28.63439667899635,12,transporte,3,1,0
TXN_OUT_001020,2025-10,86.29728694715932,16,transporte,3,2,0
TXN_OUT_001021,2025-10,129.82406351470783,17,farmacia,2,1,0
TXN_OUT_001022,2025-10,235.20784443567095,9,farmacia,2,3,0
TXN_OUT_001023,2025-10,456.47034970662696,12,vestuario,4,2,0
TXN_OUT_001024,2025-10,589.0534664478553,13,lazer,6,3,0
TXN_OUT_001025,2025-10,96.24555057979374,20,eletronicos,7,4,0
TXN_OUT_001026,2025-10,3410.053611467124,4,joias,11,21,1
TXN_OUT_001027,2025-10,411.9556359148865,13,lazer,6,3,0
TXN_OUT_001028,2025-10,314.2516738997742,23,assinatura,9,2,0
TXN_OUT_001029,2025-10,889.1078687284304,18,supermercado,10,8,0
TXN_OUT_001030,2025-10,2990.6811468656406,22,joias,11,13,1
TXN_OUT_001031,2025-10,321.2330908265363,20,lazer,6,3,0
TXN_OUT_001032,2025-10,194.99310199495287,23,assinatura,9,2,0
TXN_OUT_001033,2025-10,146.90828638878304,10,transporte,3,4,0
TXN_OUT_001034,2025-10,331.61853282321977,16,vestuario,4,2,0
TXN_OUT_001035,2025-10,153.77390062126497,21,livros,8,2,0
TXN_OUT_001036,2025-10,14.444555534723902,12,alimentacao,1,1,0
TXN_OUT_001037,2025-10,278.18139946190564,9,transporte,3,6,0
TXN_OUT_001038,2025-10,2469.5986455545626,1,viagem,12,15,1
TXN_OUT_001039,2025-10,202.91758574122838,13,alimentacao,1,1,0
TXN_OUT_001040,2025-10,106.78451241313107,22,eletronicos,7,5,0
TXN_OUT_001041,2025-10,174.9873094424858,13,lazer,6,3,0
TXN_OUT_001042,2025-10,143.1484857361671,9,farmacia,2,3,0
TXN_OUT_001043,2025-10,181.62921246470168,12,vestuario,4,3,0
TXN_OUT_001044,2025-10,413.7505995562537,21,livros,8,2,0
TXN_OUT_001045,2025-10,787.9055948584113,21,eletronicos,7,1,0
TXN_OUT_001046,2025-10,12.846304914360038,14,alimentacao,1,1,0
TXN_OUT_001047,2025-10,168.80122847874304,9,transporte,3,1,0
TXN_OUT_001048,2025-10,91.37324251648846,17,transporte,3,2,0
TXN_OUT_001049,2025-10,29.99917663580285,12,farmacia,2,1,0
TXN_OUT_001050,2025-10,128.2788452705642,20,restaurante,5,2,0
TXN_OUT_001051,2025-10,247.11425851887105,21,eletronicos,7,2,0
TXN_OUT_001052,2025-10,31.74828341804961,16,transporte,3,2,0
TXN_OUT_001053,2025-10,500.0,19,supermercado,10,4,0
TXN_OUT_001054,2025-10,870.1810751940933,16,supermercado,10,6,0
TXN_OUT_001055,2025-10,7654.914473762263,3,joias,11,10,1
TXN_OUT_001056,2025-10,3068.140269047457,4,eletronicos,7,13,1
TXN_OUT_001057,2025-10,1923.2170189772137,3,supermercado,10,3,0
TXN_OUT_001058,2025-10,450.60097436810247,17,lazer,6,1,0
TXN_OUT_001059,2025-10,104.37883632163887,9,transporte,3,6,0
TXN_OUT_001060,2025-10,963.3982113034695,6,eletronicos,7,6,0
TXN_OUT_001061,2025-10,4488.640855209494,1,eletronicos,7,18,1
TXN_OUT_001062,2025-10,913.0961344920139,20,restaurante,5,3,0
TXN_OUT_001063,2025-10,385.6818133586181,14,restaurante,5,1,0
TXN_OUT_001064,2025-10,240.05984281800588,22,livros,8,2,0
TXN_OUT_001065,2025-10,152.7231644183573,21,assinatura,9,3,0
TXN_OUT_001066,2025-10,990.0954781106312,19,vestuario,4,8,0
TXN_OUT_001067,2025-10,344.3539282172944,12,restaurante,5,5,0
TXN_OUT_001068,2025-10,88.25330026014103,16,alimentacao,1,1,0
TXN_OUT_001069,2025-10,62.236022666533614,8,farmacia,2,1,0
TXN_OUT_001070,2025-10,78.44288609900846,17,farmacia,2,1,0
TXN_OUT_001071,2025-10,229.92207777859826,23,eletronicos,7,2,0
TXN_OUT_001072,2025-10,69.25230444210804,9,farmacia,2,3,0
TXN_OUT_001073,2025-10,3930.3807130685504,3,joias,11,21,1
TXN_OUT_001074,2025-10,195.36081388074203,13,transporte,3,2,0
TXN_OUT_001075,2025-10,376.4276544428141,15,lazer,6,3,0
TXN_OUT_001076,2025-10,107.89327250743167,14,transporte,3,2,0
TXN_OUT_001077,2025-10,488.87710723310727,21,lazer,6,5,0
TXN_OUT_001078,2025-10,94.55569323527321,17,farmacia,2,1,0
TXN_OUT_001079,2025-10,148.1888684058728,17,alimentacao,1,2,0
TXN_OUT_001080,2025-10,190.06398416164183,18,restaurante,5,5,0
TXN_OUT_001081,2025-10,100.0,20,restaurante,5,5,0
TXN_OUT_001082,2025-10,157.45946964948376,11,alimentacao,1,3,0
TXN_OUT_001083,2025-10,78.58108215453463,16,transporte,3,2,0
TXN_OUT_001084,2025-10,500.0,21,eletronicos,7,4,0
TXN_OUT_001085,2025-10,101.01050698149893,16,alimentacao,1,2,0
TXN_OUT_001086,2025-10,327.2024933741395,9,alimentacao,1,3,0
TXN_OUT_001087,2025-10,557.6447033590282,13,vestuario,4,1,0
TXN_OUT_001088,2025-10,156.42051248859377,13,transporte,3,1,0
TXN_OUT_001089,2025-10,134.45548755435468,11,transporte,3,2,0
TXN_OUT_001090,2025-10,1081.1244821952007,17,vestuario,4,7,0
TXN_OUT_001091,2025-10,192.68735210161302,20,restaurante,5,1,0
TXN_OUT_001092,2025-10,326.7025240574303,20,vestuario,4,1,0
TXN_OUT_001093,2025-10,518.4466678226452,20,eletronicos,7,8,0
TXN_OUT_001094,2025-10,824.5624036204184,19,eletronicos,7,4,0
TXN_OUT_001095,2025-10,774.898751013425,17,eletronicos,7,5,0
TXN_OUT_001096,2025-10,154.8649048100841,8,alimentacao,1,3,0
TXN_OUT_001097,2025-10,245.801567464699,15,farmacia,2,1,0
TXN_OUT_001098,2025-10,259.81978675630785,17,vestuario,4,2,0
TXN_OUT_001099,2025-10,559.8308959148677,22,assinatura,9,3,0
TXN_OUT_001100,2025-10,24.546067503272763,13,alimentacao,1,2,0
TXN_OUT_001101,2025-10,800.0,16,vestuario,4,7,1
TXN_OUT_001102,2025-10,143.35628057663644,13,farmacia,2,2,0
TXN_OUT_001103,2025-10,1200.0,19,assinatura,9,2,0
TXN_OUT_001104,2025-10,262.3728082945517,15,restaurante,5,4,0
TXN_OUT_001105,2025-10,287.5027679420839,20,eletronicos,7,1,0
TXN_OUT_001106,2025-10,25.550734457904785,16,transporte,3,5,0
TXN_OUT_001107,2025-10,492.3894757096092,22,assinatura,9,3,0
TXN_OUT_001108,2025-10,56.03288501725358,12,alimentacao,1,4,0
TXN_OUT_001109,2025-10,246.3385309042457,15,restaurante,5,3,0
TXN_OUT_001110,2025-10,42.743512539652315,8,farmacia,2,3,0
TXN_OUT_001111,2025-10,415.9355069106833,12,lazer,6,1,0
TXN_OUT_001112,2025-10,65.3982609958492,10,farmacia,2,3,0
TXN_OUT_001113,2025-10,394.74095707505774,12,vestuario,4,2,0
TXN_OUT_001114,2025-10,823.3431140748257,21,vestuario,4,3,0
TXN_OUT_001115,2025-10,565.670526157767,13,lazer,6,5,0
TXN_OUT_001116,2025-10,310.13616159702525,22,livros,8,3,0
TXN_OUT_001117,2025-10,37.871259289753425,12,transporte,3,2,0
TXN_OUT_001118,2025-10,130.70922841850992,9,transporte,3,3,0
TXN_OUT_001119,2025-10,205.8515058269045,17,alimentacao,1,5,0
TXN_OUT_001120,2025-10,54.03446627417529,8,farmacia,2,2,0
TXN_OUT_001121,2025-10,188.98634361445502,9,alimentacao,1,2,0
TXN_OUT_001122,2025-10,128.9658994194275,8,alimentacao,1,1,0
TXN_OUT_001123,2025-10,104.7383416671134,12,farmacia,2,2,0
TXN_OUT_001124,2025-10,880.9463392352212,16,vestuario,4,6,0
TXN_OUT_001125,2025-10,1203.5678257812424,22,supermercado,10,4,0
TXN_OUT_001126,2025-10,177.1768697204708,14,farmacia,2,4,0
TXN_OUT_001127,2025-10,54.196009574150196,11,alimentacao,1,1,0
TXN_OUT_001128,2025-10,389.79315928284757,16,lazer,6,6,0
TXN_OUT_001129,2025-10,658.2879959573894,17,vestuario,4,3,0
TXN_OUT_001130,2025-10,82.75490884225921,8,farmacia,2,3,0
TXN_OUT_001131,2025-10,44.350662634231014,17,alimentacao,1,3,0
TXN_OUT_001132,2025-10,2226.9364804130946,1,joias,11,8,1
TXN_OUT_001133,2025-10,923.8993181561603,12,vestuario,4,2,0
TXN_OUT_001134,2025-10,82.45366685471251,10,alimentacao,1,2,0
TXN_OUT_001135,2025-10,1225.665550155131,11,vestuario,4,3,0
TXN_OUT_001136,2025-10,105.47400456366984,20,restaurante,5,5,0
